id,title,description,duration,price,teacher_id,cover_image_url,created_at,updated_at,vimeo_url,focus,equipment,card_bg_video,seo_title,seo_meta_description,is_featured,is_free
c838e5a7-29e0-4687-b302-1038e36078ec,Honouring The Feminine,"To truly honour the feminine within means to step into the wild, untamed, unbound version of ourselves.<br/>
This vinyasa practice provides a canvas and paintbrush for you to create art with. With a small amount of guidance and structure, you are invited to express, explore and embody the feminine within.<br/><br/>
The sequence is well rounded and does not require any props. ",30,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Honouring-the-Feminine-COVER-v2.jpg,2025-03-13 13:15:32.244578+00,2025-03-13 13:15:32.244578+00,https://player.vimeo.com/video/961970583,"Inspiring, Creative, Flow",,,,"Online Vinyasa practice by Steph Wall. You are invited to express, explore and embody the feminine within. No props needed.",true,false
c8734f4c-ea9b-4549-b03c-34472c8bc8dc,Yin For The Lungs,"Lean into this 45 min yin practice where we explore the lung meridian line and make sure we maintain a healthy canopy for our lung tree.
We clear space all along the path the breath is taking as it travels in and out of the body.",40,,fe15a6d2-1dba-4f4b-a603-b1f5cf7aed4d,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/10-yin-for-the-lungs-cover.jpg,2025-03-13 13:15:27.492612+00,2025-03-13 13:15:27.492612+00,https://player.vimeo.com/video/807162224,"Lungs & Heart Opening, Breath, Spaciousness",,,Yin Yoga Class By Vee | Yin For The Lungs,Yin Yoga Class By Vee | Lean into this 45 min yin practice where we explore the lung meridian line and make sure we maintain a healthy...,false,false
cae5e88b-752e-48dc-811f-9d7e4d216efb,Yin For The Win,"- Open up your back body, you know the back line of your body that has you hunched over devices all day? Give it some love and relief with supported heart openers and gentle forward folds.",40,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-Yin-for-the-win.jpg,2025-03-13 13:15:21.191328+00,2025-03-13 13:15:21.191328+00,https://player.vimeo.com/video/405400234,"Opening, Stretch, Space",,,Yin For The Win Yoga Class for Women | The Fold Online,"Women, join Yin For The Win to open your back body. Relieve tension from hunching over devices with supported heart openers and gentle forward folds. Give your back some love and relief.",false,false
cbad6a77-5e2b-4c05-9e61-f3dee1cc977f,Exploring Expanse,"A heart opening and spinal release practice during which we explore Vyana Vayu: the inward wind that travels from the center to the periphery. An invitation to connect to the concepts of expansion and contraction around the heart space. A class designed to leave you feeling lighter, freer and unlocked both emotionally and physically.",60,,fe15a6d2-1dba-4f4b-a603-b1f5cf7aed4d,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/08-yoga-cover.jpg,2025-03-13 13:15:27.170131+00,2025-03-13 13:15:27.170131+00,https://player.vimeo.com/video/800075774,"spinal release, heart opening",,,Exploring Expanse - The Fold Online,"""Exploring Expanse"" on The Fold Online: Connect to heart expansion and spinal release for emotional and physical liberation.",false,false
cbc0c59b-f8f6-4c71-9540-6eb4a68112e3,Shoulder Mobility,This class is designed specifically for those who are looking to increase their range of motion at their shoulder complex. We will start by doing some active range of motion drills followed by a fluid flow. Expect attention to detail around the shoulder and some passive openers at the end of class.,60,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-shoulders.jpg,2025-03-13 13:15:25.698039+00,2025-03-13 13:15:25.698039+00,https://player.vimeo.com/video/593688296,"Mobility, Joint Strengthening",,,Women's Shoulder Mobility Vinyasa | 50min Class with Steph Wall,Enhance shoulder mobility with Steph Wall's 50-minute Vinyasa class. Explore drills and flows for increased flexibility and range of motion.,false,false
cc019c64-3604-44c6-9bc5-ad46b291e868,In The Hips We Trust,"Welcome to our Mini Flow for the Hips, a transformative 20-minute yoga practice designed to unlock and liberate your hips, igniting a newfound sense of creativity and inspiration within. </br>
Delve into a sequence of fluid movements and thoughtful stretches that target the hips, promoting release and mobility. 
</br>Whether you're seeking to enhance flexibility or alleviate tension, this class offers a sanctuary for both.",20,,fe15a6d2-1dba-4f4b-a603-b1f5cf7aed4d,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Final-14-COVER.jpg,2025-03-13 13:15:28.988112+00,2025-03-13 13:15:28.988112+00,https://player.vimeo.com/video/848956069,"Hips, Fluidity, Release & Mobility",,https://thefold.s3.ap-southeast-2.amazonaws.com/Mini-flow-1.mp4,In The Hips We Trust - By Vee | The Fold,"Delve into a yoga sequence of fluid movements and thoughtful stretches that target the hips, promoting release and mobility.",false,false
cdc95131-f326-46c1-aba0-44ba6e7b43bc,Core Blast,"This 15, lets be honest, 20 minute practise, packs a punch! <br />Diving into core and shoulder strengthening and engagement, say hello to Dolphin and Plank variations.<br /> You will need a yoga block or a rolled-up towel as props for this class.
",20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Core-blast-3.jpg,2025-03-13 13:15:21.430369+00,2025-03-13 13:15:21.430369+00,https://player.vimeo.com/video/407948053,"Strengthening, Engagement, Core",,https://thefold.s3.ap-southeast-2.amazonaws.com/Core-Blast-Alice.mp4,20 Min Yoga Practice - Core Blast By The Fold,"Core Blast: This 15, let's be honest, 20-minute practice packs a punch! Dive into core and shoulder strengthening and engagement in this intense workout. Say hello to a stronger, fitter you!",false,false
ceffe3be-1070-4fa9-8eff-8b8aa44b6a8e,Discovering Who You Are Through Astrology,"Live Webinar Recording from a beautiful event with Astrologer Jordanna Levin. <br/><br/>
Join Jordanna Levin, author, astrologer and host of Lunar Lover: The Podcast for a deep dive into how astrology can help you uncover your true essence and live with a greater sense of self-awareness.<br/><br/>
Find out what aspects of your natal chart can give you greater insight into your strengths, challenges and potential, and how the current planetary transits can help you deepen your relationship with self.",60,,d373e04f-c0c8-4ab8-8896-8769d3d10989,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Discovering-who-you-are-through-Astrology_page-Cover-2.jpg,2025-03-13 13:15:27.893093+00,2025-03-13 13:15:27.893093+00,https://player.vimeo.com/video/828016951,"Self-Awareness, Natal Chart, Astrology",,,Discovering Who You Are Through Astrology - The Fold Online,Live Webinar - 22nd of March 6:15 pm | The Moon offers us a routine reminder that life operates in cycles. Just as day turns to night and...,false,true
cf179451-c3ee-45f2-b803-974ea7a447ad,Prenatal Lengthen & Reach,In this class we'll explore core & pelvic floor muscles activation in a side lying position using the softball. We'll also focus on lengthening through the body to find openness in the chest and hips.,20,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Prenatal-lengthen-and-reach.jpg,2025-03-13 13:15:31.039716+00,2025-03-13 13:15:31.039716+00,https://player.vimeo.com/video/929934355,"Lengthen, Core & Pelvic",,,Prenatal Lengthen & Reach Pilates class by Pascale - The fold,"Explore core & pelvic floor muscles activation in a side lying position. Focus on lengthening through the body, find chest and hips openness.",false,false
d160e518-31e5-41e6-8340-46100222eff0,Roll Out Of Bed & Onto Your Mat,A short practice to take for yourself to yawn your body awake.,20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/2.jpg,2025-03-13 13:15:20.950594+00,2025-03-13 13:15:20.950594+00,https://player.vimeo.com/video/402926847,"Gentle, Stretch, Awaken",,,Roll Out Of Bed & Onto Your Mat | The Fold Online,"Women, take 20 minutes for yourself with Roll Out Of Bed & Onto Your Mat by The Fold Online. Yawn your body awake and start your day refreshed.",true,false
d171bc90-ab18-4492-a595-7ba8b4a6ab4c,Yang To Yin,"Not sure what you feel like? Can’t commit? Practise this, 45 minutes of Yang to Yin. Honouring the strength and heating as well as the cooling and softening. A perfectly balanced class.",40,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Yang-to-Yin-1.jpg,2025-03-13 13:15:21.376146+00,2025-03-13 13:15:21.376146+00,https://player.vimeo.com/video/407563862,"Balancing, Heating, Cooling",,,45 Min Online Yoga Class | Yang To Yin By The Fold Online,"Women, experience balance with Yang to Yin by The Fold Online. This 45-min class honors strength and heat, followed by cooling and softening for a perfectly balanced practice.",false,false
d1a2f494-c86e-4f92-b04d-faa52fd84cd7,Breath Body Flow,"Part 2 of the Kosha series.<br/>
Can be practised as a stand alone class or following the series.<br/><br/>
This yoga flow is an exploration of the breath body or pranamaya kosha. This kosha is also know as the pranic body or energetic body. In this class we use the breath and our energy to tap into the subtleties of the body and feel a layer deeper.",60,,7ef137dd-c914-4928-8ab8-cd9b3c93dc47,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cathleen-Santoso-JANET_PRANAMAYAKOSHA-Cover.jpg,2025-03-13 13:15:31.545095+00,2025-03-13 13:15:31.545095+00,https://player.vimeo.com/video/944751031,"Backbends, Breath",,https://thefold.s3.ap-southeast-2.amazonaws.com/PRANAMAYAKOSHA+GIF.mp4,Breath Body Flow | Online vinyasa yoga class by Janet Gooding,Vinyasa yoga class. In this class we use the breath and our energy to tap into the subtleties of the body and feel a layer deeper.,true,false
d2be3947-665b-43c4-b389-952df5c81060,Hands Free Mellow Flow,"Take the load off your wrists and shoulders with this hands free flow! This practice begins with standing postures and a gentle flow before moving to the floor for some seated postures. <br/>Expect a well rounded practice to open and find space in your body, especially your hips and shoulders.",30,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Hands-Free-Flow-Cover.jpg,2025-03-13 13:15:30.179351+00,2025-03-13 13:15:30.179351+00,https://player.vimeo.com/video/909057391,"Shoulder Release, Hip Opening, Flow",,https://thefold.s3.ap-southeast-2.amazonaws.com/Hands+Free+Flow+GIF.mp4,,Release wrists and shoulders with this hands free flow! Expect a well rounded practice to open and find space in your hips and shoulders.,false,false
d3480f89-9a24-42a1-95e8-831d50ce38db,Strong Glutes & Hamstrings,"This class focusses on bridge variations to target, activate and strengthen the glutes and hamstrings together.
",20,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/strong-glutes-hamstrings.jpg,2025-03-13 13:15:31.33839+00,2025-03-13 13:15:31.33839+00,https://player.vimeo.com/video/925154387,"Strength, Hip Mobility",,,Strong Glutes & Hamstrings | Pilates online class by Pascale,"This class focusses on bridge variations to target, activate and strengthen the glutes and hamstrings together. Pilates class by Pascale.",false,false
d6663fa2-5749-4274-9525-37d3b6e655bf,Tight Shoulders Club,Short and sweet practice dedicated to the shoulders. Try to incorporate into your weekly routine for comfortable and functional shoulders and upper back.,20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-Tight-Shoulders-Club.jpg,2025-03-13 13:15:25.456125+00,2025-03-13 13:15:25.456125+00,https://player.vimeo.com/video/573330441,"Relieve Tension, Shoulder Maintenance",,,Women's Tight Shoulders Club | 15 min Online Yoga Class,Join the Women's Tight Shoulders Club with Alice Browning. This 15 min online yoga class offers a short and sweet practice to keep your shoulders and upper back comfortable and functional.,false,false
d800f68f-abf5-42b1-861d-0128a5c1fb57,Flow For Resilience,"This strong yoga flow is all about building resilience. Resilience is our capacity to withstand setbacks, adapt to change, and have the courage to take the next step forward into the unknown. In this class, we will focus on our foundation - strong standing postures to create a sense of grounding. When we build strength in confidence in our physical body, we also build internal confidence. In addition to strengthening our lower half, we will work on keeping an open heart and believe we have it in ourselves to always take that next step forward, no matter what is thrown our way.",40,,7ef137dd-c914-4928-8ab8-cd9b3c93dc47,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/yoga_flow_for_resilience-Cover.jpg,2025-03-13 13:15:27.629571+00,2025-03-13 13:15:27.629571+00,https://player.vimeo.com/video/813869837,"Flow, Strength, Grounding, Standing Postures",,https://thefold.s3.ap-southeast-2.amazonaws.com/Yoga-Flow-for-Resilience-Janet.mp4,Flow For Resilience by Janet - The Fold Online,"This strong yoga flow is all about building resilience. Resilience is our capacity to withstand setbacks, and adapt to change...",false,false
d8139eb3-2f85-45db-a017-c30b46e5b1f8,Ground Into Here And Now,"A forty minute practise including five minute pranayama, packed full of all the slow and jucy hip opening.",40,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Ground-Into-Here-And-Now.jpg,2025-03-13 13:15:21.330981+00,2025-03-13 13:15:21.330981+00,https://player.vimeo.com/video/407145498,"Slow, juicy Opening",,,Ground Into Here And Now | The Fold Online,"Women, ground into the present with Ground Into Here And Now by Thefold Online. Enjoy a 40-minute practice packed with slow, juicy hip opening and a 5-minute pranayama session.",false,false
d92a93be-7e40-4778-bd6d-742fdd3c7897,Myofascial Release For Your Shoulders,"Self myofascial release is an amazing way to recover, hydrate and stimulate your connective tissue. This class focuses on the shoulders and will be great for anyone who is feeling tight in this area. 
Please have 2 MFR or tennis balls and a block for class.",20,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/MFR-shoulders-cover.jpg,2025-03-13 13:15:27.041996+00,2025-03-13 13:15:27.041996+00,https://player.vimeo.com/video/796596692,"Shoulders Release, Myofascial Release",,,Myofascial Release For Your Shoulders - The Fold Online,Release tension in your shoulders with Myofascial Release on The Fold Online. Hydrate and stimulate connective tissue for greater flexibility and relief.,false,false
d94d277f-ac62-477a-8156-91daa760f932,You down with B.O.P (yeah you know me),"– Are you down to challenge your balance, uncover deep hamstring and hip flexor range and open your chest and shoulders as we work toward Bird Of Paradise ?!?! Ooofff, that’s a hearty list of prerequisites.You may want to have a strap handy (scarf or belt can assist)",60,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-BOP-Yeah-You-Know-Me.jpg,2025-03-13 13:15:23.961783+00,2025-03-13 13:15:23.961783+00,https://player.vimeo.com/video/505361001,"Binds, Balance, Peak Pose",,,Women's B.O.P Challenge | 55 min Vinyasa Yoga Class,"Are you down for a challenge? Join our Women's B.O.P Challenge 55 min Vinyasa Yoga class to enhance balance, hamstring, hip flexor range...",false,false
da3a3d10-8984-47ac-af73-bb532269591b,The Ritual of Rest Masterclass,"Our essential self is nurtured by the regular practice of rest. While we learn about nutrition and exercise, the importance of prioritising self-care into our daily routines often goes overlooked.
<br/><br/>
<strong>Let me guide you through:<br/></strong>
What rest is<br/>
How it benefits our body and hormones<br/>
How to create a ritual of rest<br/>
How a ritual of rest can create less resistance in other areas of your life<br/>
Ways to prioritise your ritual even through the full weeks and months<br/>
Cyclical shifts with your hormones<br/>
Seasonal shifting your ritual<br/>
Seamlessly integrating rest into your day-to-day
<br/><br/>
I will share resources, structure and tips to help support your passage towards a full and plentiful routine of rest.",60,,94891cbd-0673-447a-ae89-ac49edf381f6,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/The-Ritual-of-Rest-Masterclass.jpg,2025-03-13 13:15:30.786484+00,2025-03-13 13:15:30.786484+00,https://player.vimeo.com/video/927905446,"Self-care, Hormones, Cyclical Shifts",,,The Ritual of Rest ~ Masterclass - Thefold Online,Our essential self is nurtured by the regular practice of rest. Prioritising self care into our daily routines often goes overlooked.,false,true
daaf4f7b-a227-4170-a8e6-6fea38be072f,Nidra For Creativity,"In this Yoga Nidra session, Eliza will guide you through a unique journey to enhance your creativity and cognitive function. <br/><br/>
We'll use vivid imagery, polarities, and rapid imagination techniques to recalibrate different parts of your brain and psyche. From grounding relaxation to expansive awareness, this practice is designed to unlock your creative potential and sharpen your mind. ",20,,dac745bc-1847-403e-b911-89e75d83fe31,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Chakra-Affirmation-Nidra-COVER.jpg,2025-03-13 13:15:32.70112+00,2025-03-13 13:15:32.70112+00,https://player.vimeo.com/video/1009811165,"Grounding Relaxation, Expansive Awareness",,,,Boost creativity and cognition with Eliza Giles' online Yoga nidra class. Experience deep relaxation and mind-expanding visualizations to unlock your creative potential.,false,false
dae61d5f-3814-4b5f-94d9-06ce91233544,Dancing Like Seaweed,"10 or so minutes to oil those joints and limber those limbs. Move away from your desk, couch and routine and ( gently) shake it up.",20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-Dancing-like-Seaweed.jpg,2025-03-13 13:15:23.557526+00,2025-03-13 13:15:23.557526+00,https://player.vimeo.com/video/481944359,"Oil your joints, Spinal awakening, Slow Flow",,,Dancing Like Seaweed - Slow Flow Yoga Class | The Fold Online,"Spend 10 minutes with Dancing Like Seaweed, a slow flow yoga class to oil your joints and limber your limbs. Move away from your desk and gently shake up your routine.",false,false
dbe49e0d-1545-47f5-9978-04144d14010e,12 Min Yoga Nidra,"Join me for a brief yet powerful 12-minute Yoga Nidra session designed to reset and recalibrate your energy. I'll guide you through a deeply relaxing body scan, helping you release tension and enter a state of profound stillness. <br/><br/>
We'll use conscious breathing and awareness techniques to cleanse your system, illuminate your mindscape, and recharge your entire being. <br/><br/>
This short practice is perfect for when you need a quick reset during a busy day or a peaceful transition into sleep. ",10,,dac745bc-1847-403e-b911-89e75d83fe31,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Chakra-Affirmation-Nidra-COVER.jpg,2025-03-13 13:15:32.740856+00,2025-03-13 13:15:32.740856+00,https://player.vimeo.com/video/1009782404,"Recalibrate, Relaxation, Breathing",,,,Experience deep relaxation and energy reset with Eliza Giles' 12-minute online Yoga nidra class. Recharge your body and mind in just minutes.,false,false
dbe98391-10a3-4342-846c-96fea45e342c,Hey There Hammies And Hips,How you doin’? Tight? Let’s work on that. Passive holds utilising a strap ( belt or scarf) and a bolster to release into those tight back seam and inner lines of the legs.,20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-Hey-There-Hammies-And-Hips.jpg,2025-03-13 13:15:22.722382+00,2025-03-13 13:15:22.722382+00,https://player.vimeo.com/video/432819360,"Stretch, Release",,,Hey There Hammies And Hips | Thefold Online,Tight hammies and hips? Let's work on that with passive holds using a strap and bolster. Release into those tight back seam and inner lines of the legs.,false,false
dcf0258e-ee97-46c4-9bda-75946b1e40de,Lower Back Loving,Got that familiar feeling of discomfort in the lower back that that just won’t let up?  Let’s try getting curious and feeling our way into it together to see if it eases a little.,20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-lower-back-loving-bright-3.jpg,2025-03-13 13:15:22.96875+00,2025-03-13 13:15:22.96875+00,https://player.vimeo.com/video/441366640,"Lower back, Hip opening, Release",,,Lower Back Loving Yoga: 15 Min Practice,"Lower Back Loving Yoga"" is the focus of this gentle 15-minute session. Let's soothe your lower back together with mindful movements.",false,false
dd29859e-263d-4d4f-b9a6-14ed7b3a7c7e,Stability Through Change,"As our lives move through constant change, this is a class to find stability in those moments of transition. It's a strong class that will help you find your center and be at ease in a world of change.",40,,7ef137dd-c914-4928-8ab8-cd9b3c93dc47,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/STABILITY-THROUGH-CHANGE-cover.jpg,2025-03-13 13:15:31.378702+00,2025-03-13 13:15:31.378702+00,https://player.vimeo.com/video/936238019,"Grounding, Strength, Balance",,,Stability Through Change | Vinyasa yoga class by Janet,A class to find stability in moments of transition. A strong class that will help you find your center and be at ease in a world of change.,false,false
de8eca15-d959-4fd7-a614-3ded875e9282,SOUL FOOD,Move the way love makes you move.Modify or step into the fire with this hip and heart opening juicy journey.A dance between breath and movement.,40,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Food-Soul.jpg,2025-03-13 13:15:21.468785+00,2025-03-13 13:15:21.468785+00,https://player.vimeo.com/video/408674723,"Open, Stretch, Surrender",,,40min Bliss Online Yoga | SOUL FOOD by The Fold Online,"Women, experience SOUL FOOD by The Fold Online. Move with love in this 40-min hip and heart opening journey. Modify or step into the fire. Breathe and dance.",false,false
dfee256e-1b85-4ce7-b346-8913a2c2ac63,Yoga Basics Breackdown,"Part 1 of the Yoga Basics Breackdow Series

This class is an introduction to Breath. Let's uncover its intentionality, the benefits of Yogic breath, and its role in supporting Asana.",10,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Part-1-breath-Covers.jpg,2025-03-13 13:15:32.123804+00,2025-03-13 13:15:32.123804+00,https://player.vimeo.com/video/462292517,"Breath Basics, Yogic Breath",,,,"This class is an introduction to Breath. Let's uncover its intentionality, the benefits of Yogic breath, and its role in supporting Asana.",false,false
e115afbf-7271-4fea-8190-70852ea14eb5,"Prenatal ~ Trusting, Open Heart ","A short, sweet recipe of shapes and breathwork to ground and calm. <br/>
We bear a lot of extra weight on the front of our bodies when pregnant, which can pull us forwards - causing chest rounding and sometimes low back pain. Using supportive props this is an earthing practice to improve spinal alignment, relieve back pain and sweetly open the front of the body. 
<br/><br/>
Use as much support as you need to as we softly, sweetly encourage our hearts to open and our bodies to let go of any holding. ",30,,70606142-c19b-44e7-9ef9-aadbf0e04351,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/prenatal_-_trusting_open_heart-COVER.jpg,2025-03-13 13:15:29.634792+00,2025-03-13 13:15:29.634792+00,https://player.vimeo.com/video/853856954,"Grounding, Heart Opening",,,Women's Prenatal Trusting Open Heart by Alex Farner | The Fold,"Women's Prenatal Trusting Open Heart by Alex Farner. Ground and calm your body, improve spinal alignment, relieve back pain, and gently open your heart.",false,false
e219386a-cc97-49c5-8f2a-b84c6b06e857,Annamaya Kosha Flow,"First class of the Kosha series.<br/>
Can be practised as a stand alone class or following the series.<br/><br/>
This flow is an exploration of the physical body or annamaya kosha. We use movement to maintain a healthy vehicle and have a healthy relationship with our physical body. The annamaya kosha is also known as the food body as it is made form food and turns into food.",40,,7ef137dd-c914-4928-8ab8-cd9b3c93dc47,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cathleen-Santoso-JANET_ANNAMAYAKOSHA-Cover.jpg,2025-03-13 13:15:31.628542+00,2025-03-13 13:15:31.628542+00,https://player.vimeo.com/video/944748540,"Strength, Hip Opening, Binds",,https://thefold.s3.ap-southeast-2.amazonaws.com/ANNAMAYAKOSHA+GIF.mp4,Annamaya Kosha Flow | Online yoga class by Janet Gooding,Janet Gooding online yoga class. Movement is essential for maintaining a healthy vehicle and a healthy relationship with our physical body.,false,false
e265e65f-8b51-4bf2-bac0-9cdfeac68c79,Heart Ultra,"Tired of carrying the armour around your heart? It gets heavy, doesn't it? This loving, gentle class will help to open up the space around your heart and shoulders as you expose your tender heart.",40,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-heart-Ultra.jpg,2025-03-13 13:15:25.870941+00,2025-03-13 13:15:25.870941+00,https://player.vimeo.com/video/595248813,"Heart Opening, Gentle, Chest & Shoulder Mobility",,,Women's 30min Vinyasa Yoga Class | Heart Ultra with Steph Wall,"Women's 30min Vinyasa Yoga Class by Steph Wall. Open your heart and shoulders with this loving, gentle practice designed to release emotional and physical tension.",false,false
e29faa9e-cb42-44c7-8b4b-4a8480551d2a,Tone And Tighten,"Upper body short flow, with bursts of legs and glutes. All levels Pilates. Practice with dumbbells for added resistance.",30,,c8792748-d6ee-43ec-8328-2a348930c221,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-Tone-and-Tighten.jpg,2025-03-13 13:15:25.133458+00,2025-03-13 13:15:25.133458+00,https://player.vimeo.com/video/556482510,"Upper Body, Shoulders",,,Women's Upper Body Pilates Class: Tone and Tighten by Erin,Join Erin Brooks for a 20-minute Women's Upper Body Pilates workout. This all-levels class focuses on toning and tightening with optional dumbbells for added resistance.,false,false
e3680bdd-4a5e-4d3d-9ca7-54ab5d458d89,Clearing - Pelvic Care,"This practice is about energetically clearing out any stagnancy, heaviness and tension from the pelvic bowl.</br>You'll be guided to find and connect to both the downward and upward movement along your grounding cord. To bring more clarity and Qi (energy) flow to your pelvis, feeling lighter and a greater sense of ease in your feminine core.",20,,60516376-7ee6-4774-b035-e8bf6d95e955,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Practice-1-Ground-Clear-COVER.jpg,2025-03-13 13:15:33.240471+00,2025-03-13 13:15:33.240471+00,https://player.vimeo.com/video/1044885462,"Pelvic Bowl, Clearing, Connection",,,,Release pelvic tension and restore feminine energy flow with this guided practice. Learn to clear stagnancy and connect to your body's natural grounding.,false,false
e3d50907-1e96-48f3-b2fc-26266f2318e5,Loose Hips In A Busy World,A quick injection of hip flexor and psoas love. A lower back aching or hips speaking (loudly)to you? Try this class and see if it frees up a little extra space.,20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-027.jpg,2025-03-13 13:15:24.775351+00,2025-03-13 13:15:24.775351+00,https://player.vimeo.com/video/538298763,"Psoas Stretching, Hip Flexor Opening",,,15 Min Yoga Class - Loose Hips In A Busy World,Slow Floy yoga class - A quick injection of hip flexor and psoas love. A lower back aching or hips speaking (loudly)to you? Try this class...,false,false
e4fae927-98a2-4350-990d-0a879089c5f4,Look Ma No Hands Part Deux,– Lay the weight off your wrists and instead focus on leg and core stability to create flow in standing poses.,30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-ma-no-hands.jpg,2025-03-13 13:15:24.448098+00,2025-03-13 13:15:24.448098+00,https://player.vimeo.com/video/519908858,"Stability, Balance, Grounding",,,Look Ma No Hands Part Deux | 40min with Alice Browning,"Join Alice Browning for a 40min Vinyasa Yoga class. Look Ma No Hands Part Deux focuses on leg and core stability to flow through standing poses, relieving wrist pressure.",false,false
e512717d-b7cd-42e0-a892-a77ad60960b2,Nothing But FIRE,"High Intensity workout. Short and ""sweet"", will definitely get the heart rate going. Intermediate to advanced level.",20,,c8792748-d6ee-43ec-8328-2a348930c221,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-Nothing-but-FIRE.jpg,2025-03-13 13:15:25.173061+00,2025-03-13 13:15:25.173061+00,https://player.vimeo.com/video/549846321,Full Body Workout,,,Women's High Intensity Pilates Class: Nothing But FIRE,Join Erin Brooks for a 15-minute Women's High Intensity Pilates session. This fiery workout will get your heart rate up and challenge your strength. Intermediate to advanced level.,false,false
e5e3d242-cf90-4291-b911-bb8b20b42d4e,Deep Seat Of Ease,– A slow and steady release through all sides of the hips. Let yourself melt into these longer Yin holds with the support offered.,60,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-Deep-Seat-Of-Ease.jpg,2025-03-13 13:15:24.041911+00,2025-03-13 13:15:24.041911+00,https://player.vimeo.com/video/509151419,"Forward folds, Hip opening, Mobility",,,50-Minute Yin Yoga Class for Women | Deep Seat Of Ease,"Women, experience the Deep Seat Of Ease in this 50-minute Yin yoga class. Enjoy a slow, steady release through all sides of the hips with supportive Yin holds.",false,false
